,cell,lon,lat,month,decend,sum,geometry
2723,424,-57.625,-10.125,10,3,74.28948752085368,POINT (-6414785.65696239 -1133022.301168405)
2724,425,-57.375,-10.125,9,1,17.329078568352593,POINT (-6386955.784264072 -1133022.301168405)
2725,425,-57.375,-10.125,9,2,29.439758512708877,POINT (-6386955.784264072 -1133022.301168405)
2726,425,-57.375,-10.125,9,3,39.12531476550632,POINT (-6386955.784264072 -1133022.301168405)
2727,425,-57.375,-10.125,10,1,44.08346282111274,POINT (-6386955.784264072 -1133022.301168405)
2728,425,-57.375,-10.125,10,2,56.38876583841112,POINT (-6386955.784264072 -1133022.301168405)
2729,425,-57.375,-10.125,10,3,77.56851893001132,POINT (-6386955.784264072 -1133022.301168405)
2730,426,-57.125,-10.125,9,1,19.39158821105957,POINT (-6359125.911565753 -1133022.301168405)
2731,426,-57.125,-10.125,9,2,31.315582911173504,POINT (-6359125.911565753 -1133022.301168405)
2732,426,-57.125,-10.125,9,3,41.21034283108182,POINT (-6359125.911565753 -1133022.301168405)
2733,426,-57.125,-10.125,10,1,42.53372467888726,POINT (-6359125.911565753 -1133022.301168405)
2734,426,-57.125,-10.125,10,2,60.76075002882216,POINT (-6359125.911565753 -1133022.301168405)
2735,426,-57.125,-10.125,10,3,79.96420224507649,POINT (-6359125.911565753 -1133022.301168405)
2736,427,-56.875,-10.125,9,1,21.087248643239338,POINT (-6331296.038867434 -1133022.301168405)
2737,427,-56.875,-10.125,9,2,33.075633684794106,POINT (-6331296.038867434 -1133022.301168405)
2738,427,-56.875,-10.125,9,3,42.865046395195854,POINT (-6331296.038867434 -1133022.301168405)
2739,427,-56.875,-10.125,10,1,43.40731660525004,POINT (-6331296.038867434 -1133022.301168405)
2740,427,-56.875,-10.125,10,2,60.566320949130585,POINT (-6331296.038867434 -1133022.301168405)
2741,427,-56.875,-10.125,10,3,82.71495819091797,POINT (-6331296.038867434 -1133022.301168405)
2742,428,-56.625,-10.125,9,1,20.818243503570557,POINT (-6303466.166169116 -1133022.301168405)
2743,428,-56.625,-10.125,9,2,31.90780433019002,POINT (-6303466.166169116 -1133022.301168405)
2744,428,-56.625,-10.125,9,3,43.74328639772203,POINT (-6303466.166169116 -1133022.301168405)
2745,428,-56.625,-10.125,10,1,43.1123595767551,POINT (-6303466.166169116 -1133022.301168405)
2746,428,-56.625,-10.125,10,2,59.747805542416046,POINT (-6303466.166169116 -1133022.301168405)
2747,428,-56.625,-10.125,10,3,81.35946909586589,POINT (-6303466.166169116 -1133022.301168405)
2748,429,-56.375,-10.125,9,1,22.646423127916123,POINT (-6275636.293470797 -1133022.301168405)
2749,429,-56.375,-10.125,9,2,33.21187602149116,POINT (-6275636.293470797 -1133022.301168405)
2750,429,-56.375,-10.125,9,3,44.89950368139479,POINT (-6275636.293470797 -1133022.301168405)
2751,429,-56.375,-10.125,10,1,43.99452135297987,POINT (-6275636.293470797 -1133022.301168405)
2752,429,-56.375,-10.125,10,2,60.524395836724175,POINT (-6275636.293470797 -1133022.301168405)
2753,429,-56.375,-10.125,10,3,79.88389926486545,POINT (-6275636.293470797 -1133022.301168405)
2754,430,-56.125,-10.125,9,1,22.734561602274578,POINT (-6247806.420772479 -1133022.301168405)
2755,430,-56.125,-10.125,9,2,33.43103673723009,POINT (-6247806.420772479 -1133022.301168405)
2756,430,-56.125,-10.125,9,3,45.09007814195421,POINT (-6247806.420772479 -1133022.301168405)
2757,430,-56.125,-10.125,10,1,45.616178300645615,POINT (-6247806.420772479 -1133022.301168405)
2758,430,-56.125,-10.125,10,2,61.05241945054796,POINT (-6247806.420772479 -1133022.301168405)
2759,430,-56.125,-10.125,10,3,78.98655149671767,POINT (-6247806.420772479 -1133022.301168405)
2760,431,-55.875,-10.125,9,1,22.196772045559353,POINT (-6219976.548074161 -1133022.301168405)
2761,431,-55.875,-10.125,9,2,31.43334166208903,POINT (-6219976.548074161 -1133022.301168405)
2762,431,-55.875,-10.125,9,3,45.74859380722046,POINT (-6219976.548074161 -1133022.301168405)
2763,431,-55.875,-10.125,10,1,47.896105236477325,POINT (-6219976.548074161 -1133022.301168405)
2764,431,-55.875,-10.125,10,2,59.53022130330404,POINT (-6219976.548074161 -1133022.301168405)
2765,431,-55.875,-10.125,10,3,77.15871726142035,POINT (-6219976.548074161 -1133022.301168405)
2766,432,-55.625,-10.125,9,1,22.45531972249349,POINT (-6192146.675375842 -1133022.301168405)
2767,432,-55.625,-10.125,9,2,32.14220322502984,POINT (-6192146.675375842 -1133022.301168405)
2768,432,-55.625,-10.125,9,3,45.837831338246666,POINT (-6192146.675375842 -1133022.301168405)
2769,432,-55.625,-10.125,10,1,48.72936863369412,POINT (-6192146.675375842 -1133022.301168405)
2770,432,-55.625,-10.125,10,2,59.997991191016304,POINT (-6192146.675375842 -1133022.301168405)
2771,432,-55.625,-10.125,10,3,76.88186179267035,POINT (-6192146.675375842 -1133022.301168405)
2772,433,-55.375,-10.125,9,1,21.49351586235894,POINT (-6164316.802677524 -1133022.301168405)
2773,433,-55.375,-10.125,9,2,30.686190605163574,POINT (-6164316.802677524 -1133022.301168405)
2774,433,-55.375,-10.125,9,3,46.644361919826935,POINT (-6164316.802677524 -1133022.301168405)
2775,433,-55.375,-10.125,10,1,49.052858140733505,POINT (-6164316.802677524 -1133022.301168405)
2776,433,-55.375,-10.125,10,2,60.81312285529243,POINT (-6164316.802677524 -1133022.301168405)
2777,433,-55.375,-10.125,10,3,74.72471449110243,POINT (-6164316.802677524 -1133022.301168405)
2778,434,-55.125,-10.125,9,1,20.35042116377089,POINT (-6136486.929979205 -1133022.301168405)
2779,434,-55.125,-10.125,9,2,30.17279836866591,POINT (-6136486.929979205 -1133022.301168405)
2780,434,-55.125,-10.125,9,3,45.76498254140218,POINT (-6136486.929979205 -1133022.301168405)
2781,434,-55.125,-10.125,10,1,51.038964165581596,POINT (-6136486.929979205 -1133022.301168405)
2782,434,-55.125,-10.125,10,2,60.8258851369222,POINT (-6136486.929979205 -1133022.301168405)
2783,434,-55.125,-10.125,10,3,72.65866597493489,POINT (-6136486.929979205 -1133022.301168405)
2784,435,-54.875,-10.125,9,1,19.435526106092667,POINT (-6108657.057280887 -1133022.301168405)
2785,435,-54.875,-10.125,9,2,31.428831153445774,POINT (-6108657.057280887 -1133022.301168405)
2786,435,-54.875,-10.125,9,3,45.41013265318341,POINT (-6108657.057280887 -1133022.301168405)
2787,435,-54.875,-10.125,10,1,51.51827425426907,POINT (-6108657.057280887 -1133022.301168405)
2788,435,-54.875,-10.125,10,2,60.90844419267442,POINT (-6108657.057280887 -1133022.301168405)
2789,435,-54.875,-10.125,10,3,72.53222507900662,POINT (-6108657.057280887 -1133022.301168405)
2790,436,-54.625,-10.125,9,1,17.794769128163654,POINT (-6080827.184582569 -1133022.301168405)
2791,436,-54.625,-10.125,9,2,30.237504800160725,POINT (-6080827.184582569 -1133022.301168405)
2792,436,-54.625,-10.125,9,3,43.46460427178277,POINT (-6080827.184582569 -1133022.301168405)
2793,436,-54.625,-10.125,10,1,51.96941868464152,POINT (-6080827.184582569 -1133022.301168405)
2794,436,-54.625,-10.125,10,2,61.52740563286675,POINT (-6080827.184582569 -1133022.301168405)
2795,436,-54.625,-10.125,10,3,71.18338425954182,POINT (-6080827.184582569 -1133022.301168405)
2796,437,-54.375,-10.125,9,1,16.274243460761177,POINT (-6052997.31188425 -1133022.301168405)
2797,437,-54.375,-10.125,9,2,30.310346179538303,POINT (-6052997.31188425 -1133022.301168405)
2798,437,-54.375,-10.125,9,3,41.40101793077257,POINT (-6052997.31188425 -1133022.301168405)
2799,437,-54.375,-10.125,10,1,51.28367784288194,POINT (-6052997.31188425 -1133022.301168405)
2800,437,-54.375,-10.125,10,2,61.841640048556854,POINT (-6052997.31188425 -1133022.301168405)
2801,437,-54.375,-10.125,10,3,69.41075303819444,POINT (-6052997.31188425 -1133022.301168405)
2802,438,-54.125,-10.125,9,1,16.167006916469997,POINT (-6025167.439185931 -1133022.301168405)
2803,438,-54.125,-10.125,9,2,30.055515752898323,POINT (-6025167.439185931 -1133022.301168405)
2804,438,-54.125,-10.125,9,3,41.59107229444716,POINT (-6025167.439185931 -1133022.301168405)
2805,438,-54.125,-10.125,10,1,50.3033578660753,POINT (-6025167.439185931 -1133022.301168405)
2806,438,-54.125,-10.125,10,2,61.26286109288534,POINT (-6025167.439185931 -1133022.301168405)
2807,438,-54.125,-10.125,10,3,69.51214875115289,POINT (-6025167.439185931 -1133022.301168405)
2808,439,-53.875,-10.125,9,1,15.089036544164022,POINT (-5997337.566487614 -1133022.301168405)
2809,439,-53.875,-10.125,9,2,30.144090546502007,POINT (-5997337.566487614 -1133022.301168405)
2810,439,-53.875,-10.125,9,3,41.265226152208115,POINT (-5997337.566487614 -1133022.301168405)
2811,439,-53.875,-10.125,10,1,50.88257386949327,POINT (-5997337.566487614 -1133022.301168405)
2812,439,-53.875,-10.125,10,2,60.490226957533096,POINT (-5997337.566487614 -1133022.301168405)
2813,439,-53.875,-10.125,10,3,68.97634654574924,POINT (-5997337.566487614 -1133022.301168405)
2814,440,-53.625,-10.125,9,1,14.915226830376518,POINT (-5969507.693789296 -1133022.301168405)
2815,440,-53.625,-10.125,9,2,29.87629720899794,POINT (-5969507.693789296 -1133022.301168405)
2816,440,-53.625,-10.125,9,3,40.47759702470567,POINT (-5969507.693789296 -1133022.301168405)
2817,440,-53.625,-10.125,10,1,49.78092744615343,POINT (-5969507.693789296 -1133022.301168405)
2818,440,-53.625,-10.125,10,2,59.079716470506455,POINT (-5969507.693789296 -1133022.301168405)
2819,440,-53.625,-10.125,10,3,68.50977950625949,POINT (-5969507.693789296 -1133022.301168405)
2820,441,-53.375,-10.125,9,1,13.992147445678711,POINT (-5941677.821090977 -1133022.301168405)
2821,441,-53.375,-10.125,9,2,29.34194787343343,POINT (-5941677.821090977 -1133022.301168405)
2822,441,-53.375,-10.125,9,3,38.997454749213325,POINT (-5941677.821090977 -1133022.301168405)
2823,441,-53.375,-10.125,10,1,48.10488960478041,POINT (-5941677.821090977 -1133022.301168405)
2824,441,-53.375,-10.125,10,2,57.88452657063802,POINT (-5941677.821090977 -1133022.301168405)
2825,441,-53.375,-10.125,10,3,68.8600082397461,POINT (-5941677.821090977 -1133022.301168405)
2826,442,-53.125,-10.125,9,1,13.078375339508057,POINT (-5913847.948392658 -1133022.301168405)
2827,442,-53.125,-10.125,9,2,28.298296398586697,POINT (-5913847.948392658 -1133022.301168405)
2828,442,-53.125,-10.125,9,3,37.871807204352486,POINT (-5913847.948392658 -1133022.301168405)
2829,442,-53.125,-10.125,10,1,47.193305280473496,POINT (-5913847.948392658 -1133022.301168405)
2830,442,-53.125,-10.125,10,2,56.36150056786008,POINT (-5913847.948392658 -1133022.301168405)
2831,442,-53.125,-10.125,10,3,72.15938776069217,POINT (-5913847.948392658 -1133022.301168405)
2832,443,-52.875,-10.125,9,1,14.13856675889757,POINT (-5886018.07569434 -1133022.301168405)
2833,443,-52.875,-10.125,9,2,28.302167150709366,POINT (-5886018.07569434 -1133022.301168405)
2834,443,-52.875,-10.125,9,3,36.681114196777344,POINT (-5886018.07569434 -1133022.301168405)
2835,443,-52.875,-10.125,10,1,48.94306670294868,POINT (-5886018.07569434 -1133022.301168405)
2836,443,-52.875,-10.125,10,2,54.92839166853163,POINT (-5886018.07569434 -1133022.301168405)
2837,443,-52.875,-10.125,10,3,76.34158620569441,POINT (-5886018.07569434 -1133022.301168405)
2838,445,-61.625,-10.375,9,1,15.63654022746616,POINT (-6860063.620135483 -1161303.54632974)
2839,445,-61.625,-10.375,9,2,25.121082186698914,POINT (-6860063.620135483 -1161303.54632974)
2840,445,-61.625,-10.375,9,3,32.36160955164168,POINT (-6860063.620135483 -1161303.54632974)
2841,445,-61.625,-10.375,10,1,40.58610077699026,POINT (-6860063.620135483 -1161303.54632974)
2842,445,-61.625,-10.375,10,2,49.80681949191623,POINT (-6860063.620135483 -1161303.54632974)
2843,445,-61.625,-10.375,10,3,66.59268018934462,POINT (-6860063.620135483 -1161303.54632974)
2844,446,-61.375,-10.375,9,1,15.249919745657179,POINT (-6832233.747437165 -1161303.54632974)
2845,446,-61.375,-10.375,9,2,24.250911070240868,POINT (-6832233.747437165 -1161303.54632974)
2846,446,-61.375,-10.375,9,3,29.71613958146837,POINT (-6832233.747437165 -1161303.54632974)
2847,446,-61.375,-10.375,10,1,42.0979251994027,POINT (-6832233.747437165 -1161303.54632974)
2848,446,-61.375,-10.375,10,2,47.91592247618569,POINT (-6832233.747437165 -1161303.54632974)
2849,446,-61.375,-10.375,10,3,64.31202252705891,POINT (-6832233.747437165 -1161303.54632974)
2850,447,-61.125,-10.375,9,1,14.928246921963161,POINT (-6804403.874738847 -1161303.54632974)
2851,447,-61.125,-10.375,9,2,23.230690479278564,POINT (-6804403.874738847 -1161303.54632974)
2852,447,-61.125,-10.375,9,3,26.780887577268814,POINT (-6804403.874738847 -1161303.54632974)
2853,447,-61.125,-10.375,10,1,42.02766195933024,POINT (-6804403.874738847 -1161303.54632974)
2854,447,-61.125,-10.375,10,2,46.990378856658936,POINT (-6804403.874738847 -1161303.54632974)
2855,447,-61.125,-10.375,10,3,63.00044843885634,POINT (-6804403.874738847 -1161303.54632974)
2856,448,-60.875,-10.375,9,1,15.070628272162544,POINT (-6776574.002040529 -1161303.54632974)
2857,448,-60.875,-10.375,9,2,23.151907444000244,POINT (-6776574.002040529 -1161303.54632974)
2858,448,-60.875,-10.375,9,3,26.22309939066569,POINT (-6776574.002040529 -1161303.54632974)
2859,448,-60.875,-10.375,10,1,42.64251724878947,POINT (-6776574.002040529 -1161303.54632974)
2860,448,-60.875,-10.375,10,2,46.752272076076935,POINT (-6776574.002040529 -1161303.54632974)
2861,448,-60.875,-10.375,10,3,60.71124495400323,POINT (-6776574.002040529 -1161303.54632974)
2862,449,-60.625,-10.375,9,1,15.78765869140625,POINT (-6748744.12934221 -1161303.54632974)
2863,449,-60.625,-10.375,9,2,22.52001730600993,POINT (-6748744.12934221 -1161303.54632974)
2864,449,-60.625,-10.375,9,3,26.877177874247234,POINT (-6748744.12934221 -1161303.54632974)
2865,449,-60.625,-10.375,10,1,41.73483271068997,POINT (-6748744.12934221 -1161303.54632974)
2866,449,-60.625,-10.375,10,2,48.62526141272651,POINT (-6748744.12934221 -1161303.54632974)
2867,449,-60.625,-10.375,10,3,58.12661128573947,POINT (-6748744.12934221 -1161303.54632974)
2868,450,-60.375,-10.375,9,1,16.202523363961113,POINT (-6720914.256643891 -1161303.54632974)
2869,450,-60.375,-10.375,9,2,22.73353992568122,POINT (-6720914.256643891 -1161303.54632974)
2870,450,-60.375,-10.375,9,3,25.63860427008735,POINT (-6720914.256643891 -1161303.54632974)
2871,450,-60.375,-10.375,10,1,42.407788806491425,POINT (-6720914.256643891 -1161303.54632974)
2872,450,-60.375,-10.375,10,2,48.821530977884926,POINT (-6720914.256643891 -1161303.54632974)
2873,450,-60.375,-10.375,10,3,58.94761033852895,POINT (-6720914.256643891 -1161303.54632974)
2874,451,-60.125,-10.375,9,1,15.250223795572916,POINT (-6693084.383945573 -1161303.54632974)
2875,451,-60.125,-10.375,9,2,24.790102534823948,POINT (-6693084.383945573 -1161303.54632974)
2876,451,-60.125,-10.375,9,3,26.08868137995402,POINT (-6693084.383945573 -1161303.54632974)
2877,451,-60.125,-10.375,10,1,42.60203949610392,POINT (-6693084.383945573 -1161303.54632974)
2878,451,-60.125,-10.375,10,2,48.4512886206309,POINT (-6693084.383945573 -1161303.54632974)
2879,451,-60.125,-10.375,10,3,62.854653888278534,POINT (-6693084.383945573 -1161303.54632974)
2880,452,-59.875,-10.375,9,1,14.551871445443895,POINT (-6665254.511247255 -1161303.54632974)
2881,452,-59.875,-10.375,9,2,25.479485193888348,POINT (-6665254.511247255 -1161303.54632974)
2882,452,-59.875,-10.375,9,3,25.763410965601604,POINT (-6665254.511247255 -1161303.54632974)
2883,452,-59.875,-10.375,10,1,41.74701770146688,POINT (-6665254.511247255 -1161303.54632974)
2884,452,-59.875,-10.375,10,2,48.608189053005646,POINT (-6665254.511247255 -1161303.54632974)
2885,452,-59.875,-10.375,10,3,59.899944146474205,POINT (-6665254.511247255 -1161303.54632974)
2886,453,-59.625,-10.375,9,1,14.661035166846382,POINT (-6637424.638548938 -1161303.54632974)
2887,453,-59.625,-10.375,9,2,25.028698603312176,POINT (-6637424.638548938 -1161303.54632974)
2888,453,-59.625,-10.375,9,3,26.36868625217014,POINT (-6637424.638548938 -1161303.54632974)
2889,453,-59.625,-10.375,10,1,41.01945781707764,POINT (-6637424.638548938 -1161303.54632974)
2890,453,-59.625,-10.375,10,2,49.3519197040134,POINT (-6637424.638548938 -1161303.54632974)
2891,453,-59.625,-10.375,10,3,59.58049053615994,POINT (-6637424.638548938 -1161303.54632974)
2892,454,-59.375,-10.375,9,1,14.700730906592476,POINT (-6609594.765850618 -1161303.54632974)
2893,454,-59.375,-10.375,9,2,26.80109405517578,POINT (-6609594.765850618 -1161303.54632974)
2894,454,-59.375,-10.375,9,3,27.237627029418945,POINT (-6609594.765850618 -1161303.54632974)
2895,454,-59.375,-10.375,10,1,41.37260988023546,POINT (-6609594.765850618 -1161303.54632974)
2896,454,-59.375,-10.375,10,2,50.06213082207574,POINT (-6609594.765850618 -1161303.54632974)
2897,454,-59.375,-10.375,10,3,60.43596945868598,POINT (-6609594.765850618 -1161303.54632974)
2898,455,-59.125,-10.375,9,1,14.701846016777885,POINT (-6581764.893152299 -1161303.54632974)
2899,455,-59.125,-10.375,9,2,26.663105222913956,POINT (-6581764.893152299 -1161303.54632974)
2900,455,-59.125,-10.375,9,3,29.20590665605333,POINT (-6581764.893152299 -1161303.54632974)
2901,455,-59.125,-10.375,10,1,41.889151533444725,POINT (-6581764.893152299 -1161303.54632974)
2902,455,-59.125,-10.375,10,2,48.53765975104438,POINT (-6581764.893152299 -1161303.54632974)
2903,455,-59.125,-10.375,10,3,62.257283528645836,POINT (-6581764.893152299 -1161303.54632974)
2904,456,-58.875,-10.375,9,1,14.77125777138604,POINT (-6553935.020453981 -1161303.54632974)
2905,456,-58.875,-10.375,9,2,26.581645329793293,POINT (-6553935.020453981 -1161303.54632974)
2906,456,-58.875,-10.375,9,3,28.9375442398919,POINT (-6553935.020453981 -1161303.54632974)
2907,456,-58.875,-10.375,10,1,42.55460786819458,POINT (-6553935.020453981 -1161303.54632974)
2908,456,-58.875,-10.375,10,2,48.2337269253201,POINT (-6553935.020453981 -1161303.54632974)
2909,456,-58.875,-10.375,10,3,62.58120526207818,POINT (-6553935.020453981 -1161303.54632974)
2910,457,-58.625,-10.375,9,1,14.51995955573188,POINT (-6526105.147755664 -1161303.54632974)
2911,457,-58.625,-10.375,9,2,26.985724767049152,POINT (-6526105.147755664 -1161303.54632974)
2912,457,-58.625,-10.375,9,3,31.162150965796577,POINT (-6526105.147755664 -1161303.54632974)
2913,457,-58.625,-10.375,10,1,42.02529112497965,POINT (-6526105.147755664 -1161303.54632974)
2914,457,-58.625,-10.375,10,2,48.82480706108941,POINT (-6526105.147755664 -1161303.54632974)
2915,457,-58.625,-10.375,10,3,63.42421637641059,POINT (-6526105.147755664 -1161303.54632974)
2916,458,-58.375,-10.375,9,1,14.773046705457899,POINT (-6498275.275057344 -1161303.54632974)
2917,458,-58.375,-10.375,9,2,27.020514170328777,POINT (-6498275.275057344 -1161303.54632974)
2918,458,-58.375,-10.375,9,3,33.22076945834689,POINT (-6498275.275057344 -1161303.54632974)
2919,458,-58.375,-10.375,10,1,42.24746174282498,POINT (-6498275.275057344 -1161303.54632974)
2920,458,-58.375,-10.375,10,2,50.50057488017612,POINT (-6498275.275057344 -1161303.54632974)
2921,458,-58.375,-10.375,10,3,66.64412773980035,POINT (-6498275.275057344 -1161303.54632974)
2922,459,-58.125,-10.375,9,1,14.887885517544216,POINT (-6470445.402359026 -1161303.54632974)
2923,459,-58.125,-10.375,9,2,28.3638490041097,POINT (-6470445.402359026 -1161303.54632974)
2924,459,-58.125,-10.375,9,3,35.104865603976776,POINT (-6470445.402359026 -1161303.54632974)
2925,459,-58.125,-10.375,10,1,43.81221628189087,POINT (-6470445.402359026 -1161303.54632974)
2926,459,-58.125,-10.375,10,2,51.71164776219262,POINT (-6470445.402359026 -1161303.54632974)
2927,459,-58.125,-10.375,10,3,71.33052020602756,POINT (-6470445.402359026 -1161303.54632974)
2928,460,-57.875,-10.375,9,1,16.07126129998101,POINT (-6442615.529660708 -1161303.54632974)
2929,460,-57.875,-10.375,9,2,29.087398025724625,POINT (-6442615.529660708 -1161303.54632974)
2930,460,-57.875,-10.375,9,3,37.22960493299696,POINT (-6442615.529660708 -1161303.54632974)
2931,460,-57.875,-10.375,10,1,43.09351094563802,POINT (-6442615.529660708 -1161303.54632974)
2932,460,-57.875,-10.375,10,2,55.30007437864939,POINT (-6442615.529660708 -1161303.54632974)
2933,460,-57.875,-10.375,10,3,73.32986874050565,POINT (-6442615.529660708 -1161303.54632974)
2934,461,-57.625,-10.375,9,1,16.588196648491753,POINT (-6414785.65696239 -1161303.54632974)
2935,461,-57.625,-10.375,9,2,28.821111546622383,POINT (-6414785.65696239 -1161303.54632974)
2936,461,-57.625,-10.375,9,3,36.86216428544786,POINT (-6414785.65696239 -1161303.54632974)
2937,461,-57.625,-10.375,10,1,42.619379533661736,POINT (-6414785.65696239 -1161303.54632974)
2938,461,-57.625,-10.375,10,2,55.64051678445604,POINT (-6414785.65696239 -1161303.54632974)
2939,461,-57.625,-10.375,10,3,75.65036895540025,POINT (-6414785.65696239 -1161303.54632974)
2940,462,-57.375,-10.375,9,1,17.94221638308631,POINT (-6386955.784264072 -1161303.54632974)
2941,462,-57.375,-10.375,9,2,28.849466853671604,POINT (-6386955.784264072 -1161303.54632974)
2942,462,-57.375,-10.375,9,3,36.697910361819794,POINT (-6386955.784264072 -1161303.54632974)
2943,462,-57.375,-10.375,10,1,42.82283348507352,POINT (-6386955.784264072 -1161303.54632974)
2944,462,-57.375,-10.375,10,2,56.46225004725986,POINT (-6386955.784264072 -1161303.54632974)
2945,462,-57.375,-10.375,10,3,76.82355965508356,POINT (-6386955.784264072 -1161303.54632974)
2946,463,-57.125,-10.375,9,1,19.052374256981743,POINT (-6359125.911565753 -1161303.54632974)
2947,463,-57.125,-10.375,9,2,30.568761136796738,POINT (-6359125.911565753 -1161303.54632974)
2948,463,-57.125,-10.375,9,3,40.612120416429306,POINT (-6359125.911565753 -1161303.54632974)
2949,463,-57.125,-10.375,10,1,41.99322554800246,POINT (-6359125.911565753 -1161303.54632974)
2950,463,-57.125,-10.375,10,2,61.75273270077176,POINT (-6359125.911565753 -1161303.54632974)
2951,463,-57.125,-10.375,10,3,80.33214653862848,POINT (-6359125.911565753 -1161303.54632974)
2952,464,-56.875,-10.375,9,1,19.90029674106174,POINT (-6331296.038867434 -1161303.54632974)
2953,464,-56.875,-10.375,9,2,32.160633934868706,POINT (-6331296.038867434 -1161303.54632974)
2954,464,-56.875,-10.375,9,3,42.10129038492838,POINT (-6331296.038867434 -1161303.54632974)
2955,464,-56.875,-10.375,10,1,43.25308844778273,POINT (-6331296.038867434 -1161303.54632974)
2956,464,-56.875,-10.375,10,2,60.13141531414456,POINT (-6331296.038867434 -1161303.54632974)
2957,464,-56.875,-10.375,10,3,82.98065084881253,POINT (-6331296.038867434 -1161303.54632974)
2958,465,-56.625,-10.375,9,1,20.49965392218696,POINT (-6303466.166169116 -1161303.54632974)
2959,465,-56.625,-10.375,9,2,32.07614326477051,POINT (-6303466.166169116 -1161303.54632974)
2960,465,-56.625,-10.375,9,3,43.67824353112115,POINT (-6303466.166169116 -1161303.54632974)
2961,465,-56.625,-10.375,10,1,43.42626974317763,POINT (-6303466.166169116 -1161303.54632974)
2962,465,-56.625,-10.375,10,2,61.02972115410699,POINT (-6303466.166169116 -1161303.54632974)
2963,465,-56.625,-10.375,10,3,81.60327572292752,POINT (-6303466.166169116 -1161303.54632974)
2964,466,-56.375,-10.375,9,1,21.299733055962456,POINT (-6275636.293470797 -1161303.54632974)
2965,466,-56.375,-10.375,9,2,31.759819242689346,POINT (-6275636.293470797 -1161303.54632974)
2966,466,-56.375,-10.375,9,3,44.64562670389811,POINT (-6275636.293470797 -1161303.54632974)
2967,466,-56.375,-10.375,10,1,43.85299746195475,POINT (-6275636.293470797 -1161303.54632974)
2968,466,-56.375,-10.375,10,2,60.18875079684787,POINT (-6275636.293470797 -1161303.54632974)
2969,466,-56.375,-10.375,10,3,79.59647750854492,POINT (-6275636.293470797 -1161303.54632974)
2970,467,-56.125,-10.375,9,1,21.93339729309082,POINT (-6247806.420772479 -1161303.54632974)
2971,467,-56.125,-10.375,9,2,30.761787520514595,POINT (-6247806.420772479 -1161303.54632974)
2972,467,-56.125,-10.375,9,3,44.6652963426378,POINT (-6247806.420772479 -1161303.54632974)
2973,467,-56.125,-10.375,10,1,45.549631648593476,POINT (-6247806.420772479 -1161303.54632974)
2974,467,-56.125,-10.375,10,2,59.55690516365899,POINT (-6247806.420772479 -1161303.54632974)
2975,467,-56.125,-10.375,10,3,78.26697497897678,POINT (-6247806.420772479 -1161303.54632974)
2976,468,-55.875,-10.375,9,1,21.295780817667644,POINT (-6219976.548074161 -1161303.54632974)
2977,468,-55.875,-10.375,9,2,30.2079406314426,POINT (-6219976.548074161 -1161303.54632974)
2978,468,-55.875,-10.375,9,3,44.76631546020508,POINT (-6219976.548074161 -1161303.54632974)
2979,468,-55.875,-10.375,10,1,47.556524488661026,POINT (-6219976.548074161 -1161303.54632974)
2980,468,-55.875,-10.375,10,2,58.954716788397896,POINT (-6219976.548074161 -1161303.54632974)
2981,468,-55.875,-10.375,10,3,77.21494886610243,POINT (-6219976.548074161 -1161303.54632974)
2982,469,-55.625,-10.375,9,1,21.649836434258354,POINT (-6192146.675375842 -1161303.54632974)
2983,469,-55.625,-10.375,9,2,31.466375192006428,POINT (-6192146.675375842 -1161303.54632974)
2984,469,-55.625,-10.375,9,3,44.466376304626465,POINT (-6192146.675375842 -1161303.54632974)
2985,469,-55.625,-10.375,10,1,48.11326927608914,POINT (-6192146.675375842 -1161303.54632974)
2986,469,-55.625,-10.375,10,2,61.15892558627658,POINT (-6192146.675375842 -1161303.54632974)
2987,469,-55.625,-10.375,10,3,74.82738473680284,POINT (-6192146.675375842 -1161303.54632974)
2988,470,-55.375,-10.375,9,1,20.582143041822647,POINT (-6164316.802677524 -1161303.54632974)
2989,470,-55.375,-10.375,9,2,30.030362447102863,POINT (-6164316.802677524 -1161303.54632974)
2990,470,-55.375,-10.375,9,3,44.80849753485786,POINT (-6164316.802677524 -1161303.54632974)
2991,470,-55.375,-10.375,10,1,49.31421025594076,POINT (-6164316.802677524 -1161303.54632974)
2992,470,-55.375,-10.375,10,2,60.133897145589195,POINT (-6164316.802677524 -1161303.54632974)
2993,470,-55.375,-10.375,10,3,72.91704946094089,POINT (-6164316.802677524 -1161303.54632974)
2994,471,-55.125,-10.375,9,1,20.00230958726671,POINT (-6136486.929979205 -1161303.54632974)
2995,471,-55.125,-10.375,9,2,29.68206564585368,POINT (-6136486.929979205 -1161303.54632974)
2996,471,-55.125,-10.375,9,3,44.34324645996094,POINT (-6136486.929979205 -1161303.54632974)
2997,471,-55.125,-10.375,10,1,50.558517667982315,POINT (-6136486.929979205 -1161303.54632974)
2998,471,-55.125,-10.375,10,2,61.02572123209635,POINT (-6136486.929979205 -1161303.54632974)
2999,471,-55.125,-10.375,10,3,73.35551293690999,POINT (-6136486.929979205 -1161303.54632974)
3000,472,-54.875,-10.375,9,1,18.462813271416557,POINT (-6108657.057280887 -1161303.54632974)
3001,472,-54.875,-10.375,9,2,29.96662055121528,POINT (-6108657.057280887 -1161303.54632974)
